date_time,series,value
2023-06-13 11:26:47,spec2,1033
2023-06-13 11:26:47,spec19,1043
2023-06-13 11:26:47,spec20,1045
2023-06-13 11:26:47,spec21,1046
2023-06-13 11:26:47,spec22,1046
2023-06-13 11:26:47,spec23,1046
2023-06-13 11:26:47,spec24,1045
2023-06-13 11:26:47,spec25,1041
2023-06-13 11:26:47,spec18,1038
2023-06-13 11:26:47,spec10,1025
2023-06-13 11:26:47,spec1,1036
2023-06-13 11:26:47,spec3,1031
2023-06-13 11:26:47,spec4,1030
2023-06-13 11:26:47,spec5,1029
2023-06-13 11:26:47,spec6,1027
2023-06-13 11:26:47,spec7,1026
2023-06-13 11:26:47,spec8,1026
2023-06-13 11:26:47,spec9,1026
2023-06-13 11:26:47,spec11,1024
2023-06-13 11:26:47,spec12,1024
2023-06-13 11:26:47,spec13,1026
2023-06-13 11:26:47,spec14,1027
2023-06-13 11:26:47,spec15,1029
2023-06-13 11:26:47,spec16,1031
2023-06-13 11:26:47,spec17,1034
2023-06-13 11:28:38,spec14,1032
2023-06-13 11:28:38,spec1,1036
2023-06-13 11:28:38,spec2,1035
2023-06-13 11:28:38,spec3,1035
2023-06-13 11:28:38,spec4,1033
2023-06-13 11:28:38,spec5,1031
2023-06-13 11:28:38,spec6,1030
2023-06-13 11:28:38,spec7,1029
2023-06-13 11:28:38,spec8,1028
2023-06-13 11:28:38,spec9,1028
2023-06-13 11:28:38,spec10,1026
2023-06-13 11:28:38,spec11,1026
2023-06-13 11:28:38,spec12,1027
2023-06-13 11:28:38,spec13,1030
2023-06-13 11:28:38,spec15,1034
2023-06-13 11:28:38,spec16,1036
2023-06-13 11:28:38,spec17,1039
2023-06-13 11:28:38,spec18,1041
2023-06-13 11:28:38,spec19,1045
2023-06-13 11:28:38,spec20,1048
2023-06-13 11:28:38,spec21,1051
2023-06-13 11:28:38,spec22,1052
2023-06-13 11:28:38,spec23,1050
2023-06-13 11:28:38,spec24,1047
2023-06-13 11:28:38,spec25,1043
2023-06-13 11:30:30,spec14,1037
2023-06-13 11:30:30,spec25,1054
2023-06-13 11:30:30,spec24,1057
2023-06-13 11:30:30,spec23,1059
2023-06-13 11:30:30,spec22,1061
2023-06-13 11:30:30,spec21,1060
2023-06-13 11:30:30,spec20,1058
2023-06-13 11:30:30,spec19,1055
2023-06-13 11:30:30,spec18,1052
2023-06-13 11:30:30,spec17,1049
2023-06-13 11:30:30,spec16,1045
2023-06-13 11:30:30,spec15,1041
2023-06-13 11:30:30,spec13,1035
2023-06-13 11:30:30,spec12,1035
2023-06-13 11:30:30,spec11,1035
2023-06-13 11:30:30,spec10,1035
2023-06-13 11:30:30,spec9,1035
2023-06-13 11:30:30,spec8,1036
2023-06-13 11:30:30,spec7,1037
2023-06-13 11:30:30,spec6,1039
2023-06-13 11:30:30,spec5,1041
2023-06-13 11:30:30,spec4,1042
2023-06-13 11:30:30,spec3,1043
2023-06-13 11:30:30,spec2,1045
2023-06-13 11:30:30,spec1,1047
2023-06-13 11:32:22,spec18,1050
2023-06-13 11:32:22,spec19,1052
2023-06-13 11:32:22,spec20,1055
2023-06-13 11:32:22,spec21,1059
2023-06-13 11:32:22,spec22,1060
2023-06-13 11:32:22,spec23,1059
2023-06-13 11:32:22,spec24,1056
2023-06-13 11:32:22,spec25,1052
2023-06-13 11:32:22,spec17,1048
2023-06-13 11:32:22,spec9,1037
2023-06-13 11:32:22,spec1,1046
2023-06-13 11:32:22,spec2,1042
2023-06-13 11:32:22,spec3,1040
2023-06-13 11:32:22,spec4,1040
2023-06-13 11:32:22,spec5,1041
2023-06-13 11:32:22,spec6,1039
2023-06-13 11:32:22,spec7,1036
2023-06-13 11:32:22,spec8,1036
2023-06-13 11:32:22,spec10,1037
2023-06-13 11:32:22,spec11,1037
2023-06-13 11:32:22,spec12,1037
2023-06-13 11:32:22,spec13,1038
2023-06-13 11:32:22,spec14,1039
2023-06-13 11:32:22,spec15,1041
2023-06-13 11:32:22,spec16,1044
2023-06-13 11:34:13,spec25,1052
2023-06-13 11:34:13,spec17,1047
2023-06-13 11:34:13,spec18,1050
2023-06-13 11:34:13,spec19,1053
2023-06-13 11:34:13,spec20,1056
2023-06-13 11:34:13,spec21,1059
2023-06-13 11:34:13,spec22,1060
2023-06-13 11:34:13,spec23,1059
2023-06-13 11:34:13,spec24,1055
2023-06-13 11:34:13,spec16,1044
2023-06-13 11:34:13,spec15,1041
2023-06-13 11:34:13,spec14,1038
2023-06-13 11:34:13,spec13,1036
2023-06-13 11:34:13,spec12,1035
2023-06-13 11:34:13,spec11,1034
2023-06-13 11:34:13,spec10,1035
2023-06-13 11:34:13,spec9,1035
2023-06-13 11:34:13,spec8,1035
2023-06-13 11:34:13,spec7,1036
2023-06-13 11:34:13,spec6,1037
2023-06-13 11:34:13,spec5,1038
2023-06-13 11:34:13,spec4,1040
2023-06-13 11:34:13,spec3,1042
2023-06-13 11:34:13,spec2,1044
2023-06-13 11:34:13,spec1,1046
2023-06-13 11:36:05,spec11,1037
2023-06-13 11:36:05,spec21,1059
2023-06-13 11:36:05,spec20,1057
2023-06-13 11:36:05,spec19,1054
2023-06-13 11:36:05,spec18,1050
2023-06-13 11:36:05,spec17,1046
2023-06-13 11:36:05,spec16,1042
2023-06-13 11:36:05,spec15,1039
2023-06-13 11:36:05,spec14,1038
2023-06-13 11:36:05,spec13,1037
2023-06-13 11:36:05,spec12,1037
2023-06-13 11:36:05,spec22,1060
2023-06-13 11:36:05,spec10,1037
2023-06-13 11:36:05,spec9,1036
2023-06-13 11:36:05,spec8,1036
2023-06-13 11:36:05,spec7,1036
2023-06-13 11:36:05,spec6,1038
2023-06-13 11:36:05,spec5,1040
2023-06-13 11:36:05,spec4,1041
2023-06-13 11:36:05,spec3,1042
2023-06-13 11:36:05,spec2,1043
2023-06-13 11:36:05,spec1,1045
2023-06-13 11:36:05,spec25,1054
2023-06-13 11:36:05,spec24,1058
2023-06-13 11:36:05,spec23,1060
2023-06-13 11:37:57,spec18,1052
2023-06-13 11:37:57,spec19,1056
2023-06-13 11:37:57,spec20,1058
2023-06-13 11:37:57,spec21,1059
2023-06-13 11:37:57,spec22,1059
2023-06-13 11:37:57,spec23,1059
2023-06-13 11:37:57,spec24,1058
2023-06-13 11:37:57,spec25,1054
2023-06-13 11:37:57,spec17,1049
2023-06-13 11:37:57,spec9,1036
2023-06-13 11:37:57,spec1,1045
2023-06-13 11:37:57,spec2,1043
2023-06-13 11:37:57,spec3,1042
2023-06-13 11:37:57,spec4,1040
2023-06-13 11:37:57,spec5,1039
2023-06-13 11:37:57,spec6,1038
2023-06-13 11:37:57,spec7,1037
2023-06-13 11:37:57,spec8,1036
2023-06-13 11:37:57,spec10,1036
2023-06-13 11:37:57,spec11,1036
2023-06-13 11:37:57,spec12,1036
2023-06-13 11:37:57,spec13,1037
2023-06-13 11:37:57,spec14,1040
2023-06-13 11:37:57,spec15,1043
2023-06-13 11:37:57,spec16,1046
2023-06-13 11:39:48,spec17,1048
2023-06-13 11:39:48,spec18,1051
2023-06-13 11:39:48,spec19,1056
2023-06-13 11:39:48,spec20,1059
2023-06-13 11:39:48,spec21,1060
2023-06-13 11:39:48,spec22,1060
2023-06-13 11:39:48,spec23,1060
2023-06-13 11:39:48,spec24,1057
2023-06-13 11:39:48,spec25,1052
2023-06-13 11:39:48,spec16,1045
2023-06-13 11:39:48,spec15,1043
2023-06-13 11:39:48,spec14,1040
2023-06-13 11:39:48,spec13,1037
2023-06-13 11:39:48,spec12,1035
2023-06-13 11:39:48,spec11,1035
2023-06-13 11:39:48,spec10,1035
2023-06-13 11:39:48,spec9,1036
2023-06-13 11:39:48,spec8,1036
2023-06-13 11:39:48,spec7,1037
2023-06-13 11:39:48,spec6,1038
2023-06-13 11:39:48,spec5,1040
2023-06-13 11:39:48,spec4,1040
2023-06-13 11:39:48,spec3,1041
2023-06-13 11:39:48,spec2,1042
2023-06-13 11:39:48,spec1,1045
2023-06-13 11:41:40,spec16,1044
2023-06-13 11:41:40,spec1,1044
2023-06-13 11:41:40,spec2,1042
2023-06-13 11:41:40,spec3,1041
2023-06-13 11:41:40,spec4,1041
2023-06-13 11:41:40,spec5,1040
2023-06-13 11:41:40,spec6,1038
2023-06-13 11:41:40,spec7,1036
2023-06-13 11:41:40,spec8,1035
2023-06-13 11:41:40,spec9,1035
2023-06-13 11:41:40,spec10,1036
2023-06-13 11:41:40,spec11,1036
2023-06-13 11:41:40,spec12,1037
2023-06-13 11:41:40,spec13,1038
2023-06-13 11:41:40,spec14,1039
2023-06-13 11:41:40,spec15,1042
2023-06-13 11:41:40,spec17,1047
2023-06-13 11:41:40,spec18,1051
2023-06-13 11:41:40,spec19,1055
2023-06-13 11:41:40,spec20,1058
2023-06-13 11:41:40,spec21,1060
2023-06-13 11:41:40,spec22,1060
2023-06-13 11:41:40,spec23,1058
2023-06-13 11:41:40,spec24,1056
2023-06-13 11:41:40,spec25,1053
2023-06-13 11:43:32,spec15,1042
2023-06-13 11:43:32,spec25,1051
2023-06-13 11:43:32,spec24,1055
2023-06-13 11:43:32,spec23,1058
2023-06-13 11:43:32,spec22,1059
2023-06-13 11:43:32,spec21,1059
2023-06-13 11:43:32,spec20,1058
2023-06-13 11:43:32,spec19,1055
2023-06-13 11:43:32,spec18,1052
2023-06-13 11:43:32,spec17,1048
2023-06-13 11:43:32,spec16,1045
2023-06-13 11:43:32,spec14,1039
2023-06-13 11:43:32,spec13,1037
2023-06-13 11:43:32,spec12,1034
2023-06-13 11:43:32,spec11,1033
2023-06-13 11:43:32,spec10,1034
2023-06-13 11:43:32,spec9,1034
2023-06-13 11:43:32,spec8,1034
2023-06-13 11:43:32,spec7,1034
2023-06-13 11:43:32,spec6,1036
2023-06-13 11:43:32,spec5,1038
2023-06-13 11:43:32,spec4,1040
2023-06-13 11:43:32,spec3,1042
2023-06-13 11:43:32,spec2,1044
2023-06-13 11:43:32,spec1,1046
2023-06-13 11:45:23,spec18,1052
2023-06-13 11:45:23,spec19,1053
2023-06-13 11:45:23,spec20,1055
2023-06-13 11:45:23,spec21,1058
2023-06-13 11:45:23,spec22,1060
2023-06-13 11:45:23,spec23,1058
2023-06-13 11:45:23,spec24,1055
2023-06-13 11:45:23,spec25,1051
2023-06-13 11:45:23,spec17,1050
2023-06-13 11:45:23,spec9,1035
2023-06-13 11:45:23,spec1,1043
2023-06-13 11:45:23,spec2,1040
2023-06-13 11:45:23,spec3,1038
2023-06-13 11:45:23,spec4,1038
2023-06-13 11:45:23,spec5,1037
2023-06-13 11:45:23,spec6,1036
2023-06-13 11:45:23,spec7,1035
2023-06-13 11:45:23,spec8,1035
2023-06-13 11:45:23,spec10,1035
2023-06-13 11:45:23,spec11,1036
2023-06-13 11:45:23,spec12,1036
2023-06-13 11:45:23,spec13,1037
2023-06-13 11:45:23,spec14,1039
2023-06-13 11:45:23,spec15,1042
2023-06-13 11:45:23,spec16,1046
2023-06-13 11:47:15,spec21,1058
2023-06-13 11:47:15,spec22,1057
2023-06-13 11:47:15,spec23,1056
2023-06-13 11:47:15,spec24,1054
2023-06-13 11:47:15,spec25,1050
2023-06-13 11:47:15,spec20,1058
2023-06-13 11:47:15,spec10,1035
2023-06-13 11:47:15,spec1,1042
2023-06-13 11:47:15,spec2,1041
2023-06-13 11:47:15,spec3,1039
2023-06-13 11:47:15,spec4,1038
2023-06-13 11:47:15,spec5,1036
2023-06-13 11:47:15,spec6,1035
2023-06-13 11:47:15,spec7,1035
2023-06-13 11:47:15,spec8,1035
2023-06-13 11:47:15,spec9,1035
2023-06-13 11:47:15,spec11,1034
2023-06-13 11:47:15,spec12,1035
2023-06-13 11:47:15,spec13,1038
2023-06-13 11:47:15,spec14,1040
2023-06-13 11:47:15,spec15,1042
2023-06-13 11:47:15,spec16,1044
2023-06-13 11:47:15,spec17,1047
2023-06-13 11:47:15,spec18,1051
2023-06-13 11:47:15,spec19,1055
2023-06-13 11:49:07,spec12,1033
2023-06-13 11:49:07,spec23,1056
2023-06-13 11:49:07,spec22,1058
2023-06-13 11:49:07,spec21,1057
2023-06-13 11:49:07,spec20,1054
2023-06-13 11:49:07,spec19,1052
2023-06-13 11:49:07,spec18,1050
2023-06-13 11:49:07,spec17,1047
2023-06-13 11:49:07,spec16,1043
2023-06-13 11:49:07,spec15,1039
2023-06-13 11:49:07,spec14,1036
2023-06-13 11:49:07,spec13,1034
2023-06-13 11:49:07,spec24,1052
2023-06-13 11:49:07,spec11,1032
2023-06-13 11:49:07,spec10,1033
2023-06-13 11:49:07,spec9,1033
2023-06-13 11:49:07,spec8,1033
2023-06-13 11:49:07,spec7,1033
2023-06-13 11:49:07,spec6,1034
2023-06-13 11:49:07,spec5,1036
2023-06-13 11:49:07,spec4,1038
2023-06-13 11:49:07,spec3,1040
2023-06-13 11:49:07,spec2,1041
2023-06-13 11:49:07,spec1,1041
2023-06-13 11:49:07,spec25,1048
2023-06-13 11:50:58,spec18,1048
2023-06-13 11:50:58,spec19,1050
2023-06-13 11:50:58,spec20,1053
2023-06-13 11:50:58,spec21,1054
2023-06-13 11:50:58,spec22,1055
2023-06-13 11:50:58,spec23,1054
2023-06-13 11:50:58,spec24,1051
2023-06-13 11:50:58,spec25,1047
2023-06-13 11:50:58,spec17,1045
2023-06-13 11:50:58,spec9,1031
2023-06-13 11:50:58,spec1,1040
2023-06-13 11:50:58,spec2,1039
2023-06-13 11:50:58,spec3,1038
2023-06-13 11:50:58,spec4,1036
2023-06-13 11:50:58,spec5,1035
2023-06-13 11:50:58,spec6,1033
2023-06-13 11:50:58,spec7,1032
2023-06-13 11:50:58,spec8,1031
2023-06-13 11:50:58,spec10,1032
2023-06-13 11:50:58,spec11,1033
2023-06-13 11:50:58,spec12,1034
2023-06-13 11:50:58,spec13,1034
2023-06-13 11:50:58,spec14,1036
2023-06-13 11:50:58,spec15,1039
2023-06-13 11:50:58,spec16,1042
2023-06-13 11:52:50,spec16,1040
2023-06-13 11:52:50,spec1,1039
2023-06-13 11:52:50,spec2,1037
2023-06-13 11:52:50,spec3,1036
2023-06-13 11:52:50,spec4,1034
2023-06-13 11:52:50,spec5,1032
2023-06-13 11:52:50,spec6,1032
2023-06-13 11:52:50,spec7,1032
2023-06-13 11:52:50,spec8,1030
2023-06-13 11:52:50,spec9,1029
2023-06-13 11:52:50,spec10,1030
2023-06-13 11:52:50,spec11,1032
2023-06-13 11:52:50,spec12,1033
2023-06-13 11:52:50,spec13,1033
2023-06-13 11:52:50,spec14,1034
2023-06-13 11:52:50,spec15,1037
2023-06-13 11:52:50,spec17,1044
2023-06-13 11:52:50,spec18,1047
2023-06-13 11:52:50,spec19,1050
2023-06-13 11:52:50,spec20,1053
2023-06-13 11:52:50,spec21,1054
2023-06-13 11:52:50,spec22,1055
2023-06-13 11:52:50,spec23,1054
2023-06-13 11:52:50,spec24,1051
2023-06-13 11:52:50,spec25,1046
2023-06-13 11:54:42,spec9,1030
2023-06-13 11:54:42,spec17,1043
2023-06-13 11:54:42,spec16,1040
2023-06-13 11:54:42,spec15,1037
2023-06-13 11:54:42,spec14,1035
2023-06-13 11:54:42,spec13,1032
2023-06-13 11:54:42,spec12,1031
2023-06-13 11:54:42,spec11,1030
2023-06-13 11:54:42,spec10,1030
2023-06-13 11:54:42,spec18,1047
2023-06-13 11:54:42,spec8,1030
2023-06-13 11:54:42,spec7,1031
2023-06-13 11:54:42,spec6,1031
2023-06-13 11:54:42,spec5,1031
2023-06-13 11:54:42,spec4,1033
2023-06-13 11:54:42,spec3,1035
2023-06-13 11:54:42,spec2,1037
2023-06-13 11:54:42,spec1,1038
2023-06-13 11:54:42,spec25,1045
2023-06-13 11:54:42,spec24,1049
2023-06-13 11:54:42,spec23,1052
2023-06-13 11:54:42,spec22,1054
2023-06-13 11:54:42,spec21,1055
2023-06-13 11:54:42,spec20,1054
2023-06-13 11:54:42,spec19,1051
2023-06-13 11:56:33,spec16,1038
2023-06-13 11:56:33,spec25,1042
2023-06-13 11:56:33,spec24,1047
2023-06-13 11:56:33,spec23,1050
2023-06-13 11:56:33,spec22,1052
2023-06-13 11:56:33,spec21,1052
2023-06-13 11:56:33,spec20,1049
2023-06-13 11:56:33,spec19,1047
2023-06-13 11:56:33,spec18,1045
2023-06-13 11:56:33,spec17,1042
2023-06-13 11:56:33,spec15,1035
2023-06-13 11:56:33,spec14,1033
2023-06-13 11:56:33,spec13,1031
2023-06-13 11:56:33,spec12,1029
2023-06-13 11:56:33,spec11,1028
2023-06-13 11:56:33,spec10,1027
2023-06-13 11:56:33,spec9,1027
2023-06-13 11:56:33,spec8,1028
2023-06-13 11:56:33,spec7,1029
2023-06-13 11:56:33,spec6,1029
2023-06-13 11:56:33,spec5,1030
2023-06-13 11:56:33,spec4,1032
2023-06-13 11:56:33,spec3,1034
2023-06-13 11:56:33,spec2,1035
2023-06-13 11:56:33,spec1,1036
2023-06-13 11:58:25,spec18,1045
2023-06-13 11:58:25,spec19,1048
2023-06-13 11:58:25,spec20,1050
2023-06-13 11:58:25,spec21,1051
2023-06-13 11:58:25,spec22,1051
2023-06-13 11:58:25,spec23,1049
2023-06-13 11:58:25,spec24,1045
2023-06-13 11:58:25,spec25,1041
2023-06-13 11:58:25,spec17,1042
2023-06-13 11:58:25,spec9,1026
2023-06-13 11:58:25,spec1,1036
2023-06-13 11:58:25,spec2,1032
2023-06-13 11:58:25,spec3,1030
2023-06-13 11:58:25,spec4,1029
2023-06-13 11:58:25,spec5,1029
2023-06-13 11:58:25,spec6,1029
2023-06-13 11:58:25,spec7,1028
2023-06-13 11:58:25,spec8,1027
2023-06-13 11:58:25,spec10,1026
2023-06-13 11:58:25,spec11,1027
2023-06-13 11:58:25,spec12,1028
2023-06-13 11:58:25,spec13,1029
2023-06-13 11:58:25,spec14,1031
2023-06-13 11:58:25,spec15,1034
2023-06-13 11:58:25,spec16,1038
2023-06-13 12:00:17,spec25,1040
2023-06-13 12:00:17,spec24,1045
2023-06-13 12:00:17,spec12,1026
2023-06-13 12:00:17,spec1,1032
2023-06-13 12:00:17,spec2,1031
2023-06-13 12:00:17,spec3,1030
2023-06-13 12:00:17,spec4,1028
2023-06-13 12:00:17,spec5,1026
2023-06-13 12:00:17,spec6,1025
2023-06-13 12:00:17,spec7,1026
2023-06-13 12:00:17,spec8,1025
2023-06-13 12:00:17,spec9,1025
2023-06-13 12:00:17,spec10,1025
2023-06-13 12:00:17,spec11,1026
2023-06-13 12:00:17,spec13,1028
2023-06-13 12:00:17,spec14,1030
2023-06-13 12:00:17,spec15,1033
2023-06-13 12:00:17,spec16,1037
2023-06-13 12:00:17,spec17,1041
2023-06-13 12:00:17,spec18,1044
2023-06-13 12:00:17,spec19,1046
2023-06-13 12:00:17,spec20,1047
2023-06-13 12:00:17,spec21,1049
2023-06-13 12:00:17,spec22,1049
2023-06-13 12:00:17,spec23,1048
2023-06-13 12:02:08,spec13,1027
2023-06-13 12:02:08,spec25,1037
2023-06-13 12:02:08,spec24,1041
2023-06-13 12:02:08,spec23,1045
2023-06-13 12:02:08,spec22,1047
2023-06-13 12:02:08,spec21,1047
2023-06-13 12:02:08,spec20,1046
2023-06-13 12:02:08,spec19,1044
2023-06-13 12:02:08,spec18,1042
2023-06-13 12:02:08,spec17,1039
2023-06-13 12:02:08,spec16,1036
2023-06-13 12:02:08,spec15,1032
2023-06-13 12:02:08,spec14,1029
2023-06-13 12:02:08,spec12,1026
2023-06-13 12:02:08,spec11,1026
2023-06-13 12:02:08,spec10,1026
2023-06-13 12:02:08,spec9,1025
2023-06-13 12:02:08,spec8,1024
2023-06-13 12:02:08,spec7,1024
2023-06-13 12:02:08,spec6,1024
2023-06-13 12:02:08,spec5,1025
2023-06-13 12:02:08,spec4,1026
2023-06-13 12:02:08,spec3,1027
2023-06-13 12:02:08,spec2,1028
2023-06-13 12:02:08,spec1,1030
2023-06-13 12:04:00,spec18,1040
2023-06-13 12:04:00,spec19,1043
2023-06-13 12:04:00,spec20,1046
2023-06-13 12:04:00,spec21,1047
2023-06-13 12:04:00,spec22,1046
2023-06-13 12:04:00,spec23,1043
2023-06-13 12:04:00,spec24,1040
2023-06-13 12:04:00,spec25,1035
2023-06-13 12:04:00,spec17,1037
2023-06-13 12:04:00,spec9,1023
2023-06-13 12:04:00,spec1,1029
2023-06-13 12:04:00,spec2,1027
2023-06-13 12:04:00,spec3,1026
2023-06-13 12:04:00,spec4,1025
2023-06-13 12:04:00,spec5,1024
2023-06-13 12:04:00,spec6,1023
2023-06-13 12:04:00,spec7,1022
2023-06-13 12:04:00,spec8,1022
