date_time,series,value
2023-06-13 12:43:05,spec5,992
2023-06-13 12:43:05,spec6,991
2023-06-13 12:43:05,spec7,991
2023-06-13 12:43:05,spec8,992
2023-06-13 12:43:05,spec10,994
2023-06-13 12:43:05,spec11,996
2023-06-13 12:43:05,spec12,998
2023-06-13 12:43:05,spec13,1001
2023-06-13 12:43:05,spec14,1004
2023-06-13 12:43:05,spec15,1008
2023-06-13 12:43:05,spec16,1011
2023-06-13 12:44:57,spec25,997
2023-06-13 12:44:57,spec24,1004
2023-06-13 12:44:57,spec12,997
2023-06-13 12:44:57,spec1,994
2023-06-13 12:44:57,spec2,993
2023-06-13 12:44:57,spec3,993
2023-06-13 12:44:57,spec4,991
2023-06-13 12:44:57,spec5,990
2023-06-13 12:44:57,spec6,989
2023-06-13 12:44:57,spec7,990
2023-06-13 12:44:57,spec8,993
2023-06-13 12:44:57,spec9,995
2023-06-13 12:44:57,spec10,995
2023-06-13 12:44:57,spec11,995
2023-06-13 12:44:57,spec13,1000
2023-06-13 12:44:57,spec14,1004
2023-06-13 12:44:57,spec15,1007
2023-06-13 12:44:57,spec16,1011
2023-06-13 12:44:57,spec17,1014
2023-06-13 12:44:57,spec18,1016
2023-06-13 12:44:57,spec19,1018
2023-06-13 12:44:57,spec20,1018
2023-06-13 12:44:57,spec21,1016
2023-06-13 12:44:57,spec22,1014
2023-06-13 12:44:57,spec23,1010
2023-06-13 12:46:49,spec13,999
2023-06-13 12:46:49,spec25,997
2023-06-13 12:46:49,spec24,1002
2023-06-13 12:46:49,spec23,1007
2023-06-13 12:46:49,spec22,1012
2023-06-13 12:46:49,spec21,1015
2023-06-13 12:46:49,spec20,1017
2023-06-13 12:46:49,spec19,1017
2023-06-13 12:46:49,spec18,1015
2023-06-13 12:46:49,spec17,1013
2023-06-13 12:46:49,spec16,1010
2023-06-13 12:46:49,spec15,1007
2023-06-13 12:46:49,spec14,1003
2023-06-13 12:46:49,spec12,996
2023-06-13 12:46:49,spec11,994
2023-06-13 12:46:49,spec10,993
2023-06-13 12:46:49,spec9,992
2023-06-13 12:46:49,spec8,991
2023-06-13 12:46:49,spec7,990
2023-06-13 12:46:49,spec6,990
2023-06-13 12:46:49,spec5,990
2023-06-13 12:46:49,spec4,991
2023-06-13 12:46:49,spec3,992
2023-06-13 12:46:49,spec2,993
2023-06-13 12:46:49,spec1,994
2023-06-13 12:48:40,spec18,1015
2023-06-13 12:48:40,spec19,1017
2023-06-13 12:48:40,spec20,1017
2023-06-13 12:48:40,spec21,1015
2023-06-13 12:48:40,spec22,1012
2023-06-13 12:48:40,spec23,1007
2023-06-13 12:48:40,spec24,1002
2023-06-13 12:48:40,spec25,995
2023-06-13 12:48:40,spec17,1013
2023-06-13 12:48:40,spec9,991
2023-06-13 12:48:40,spec1,994
2023-06-13 12:48:40,spec2,991
2023-06-13 12:48:40,spec3,989
2023-06-13 12:48:40,spec4,990
2023-06-13 12:48:40,spec5,991
2023-06-13 12:48:40,spec6,991
2023-06-13 12:48:40,spec7,991
2023-06-13 12:48:40,spec8,991
2023-06-13 12:48:40,spec10,993
2023-06-13 12:48:40,spec11,996
2023-06-13 12:48:40,spec12,997
2023-06-13 12:48:40,spec13,999
2023-06-13 12:48:40,spec14,1002
2023-06-13 12:48:40,spec15,1006
2023-06-13 12:48:40,spec16,1010
2023-06-13 12:50:32,spec12,995
2023-06-13 12:50:32,spec23,1006
2023-06-13 12:50:32,spec22,1012
2023-06-13 12:50:32,spec21,1015
2023-06-13 12:50:32,spec20,1015
2023-06-13 12:50:32,spec19,1015
2023-06-13 12:50:32,spec18,1014
2023-06-13 12:50:32,spec17,1012
2023-06-13 12:50:32,spec16,1009
2023-06-13 12:50:32,spec15,1006
2023-06-13 12:50:32,spec14,1002
2023-06-13 12:50:32,spec13,998
2023-06-13 12:50:32,spec24,1000
2023-06-13 12:50:32,spec11,993
2023-06-13 12:50:32,spec10,992
2023-06-13 12:50:32,spec9,991
2023-06-13 12:50:32,spec8,991
2023-06-13 12:50:32,spec7,990
2023-06-13 12:50:32,spec6,989
2023-06-13 12:50:32,spec5,988
2023-06-13 12:50:32,spec4,989
2023-06-13 12:50:32,spec3,990
2023-06-13 12:50:32,spec2,991
2023-06-13 12:50:32,spec1,992
2023-06-13 12:50:32,spec25,994
2023-06-13 12:52:24,spec10,991
2023-06-13 12:52:24,spec19,1013
2023-06-13 12:52:24,spec18,1011
2023-06-13 12:52:24,spec17,1010
2023-06-13 12:52:24,spec16,1008
2023-06-13 12:52:24,spec15,1005
2023-06-13 12:52:24,spec14,1001
2023-06-13 12:52:24,spec13,997
2023-06-13 12:52:24,spec12,994
2023-06-13 12:52:24,spec11,992
2023-06-13 12:52:24,spec20,1014
2023-06-13 12:52:24,spec9,990
2023-06-13 12:52:24,spec8,988
2023-06-13 12:52:24,spec7,987
2023-06-13 12:52:24,spec6,987
2023-06-13 12:52:24,spec5,988
2023-06-13 12:52:24,spec4,988
2023-06-13 12:52:24,spec3,988
2023-06-13 12:52:24,spec2,989
2023-06-13 12:52:24,spec1,990
2023-06-13 12:52:24,spec25,992
2023-06-13 12:52:24,spec24,998
2023-06-13 12:52:24,spec23,1004
2023-06-13 12:52:24,spec22,1009
2023-06-13 12:52:24,spec21,1012
2023-06-13 12:54:15,spec18,1014
2023-06-13 12:54:15,spec19,1015
2023-06-13 12:54:15,spec20,1014
2023-06-13 12:54:15,spec21,1012
2023-06-13 12:54:15,spec22,1008
2023-06-13 12:54:15,spec23,1003
2023-06-13 12:54:15,spec24,997
2023-06-13 12:54:15,spec25,992
2023-06-13 12:54:15,spec17,1011
2023-06-13 12:54:15,spec9,988
2023-06-13 12:54:15,spec1,990
2023-06-13 12:54:15,spec2,988
2023-06-13 12:54:15,spec3,987
2023-06-13 12:54:15,spec4,986
2023-06-13 12:54:15,spec5,986
2023-06-13 12:54:15,spec6,986
2023-06-13 12:54:15,spec7,986
2023-06-13 12:54:15,spec8,987
2023-06-13 12:54:15,spec10,990
2023-06-13 12:54:15,spec11,992
2023-06-13 12:54:15,spec12,994
2023-06-13 12:54:15,spec13,996
2023-06-13 12:54:15,spec14,1000
2023-06-13 12:54:15,spec15,1003
2023-06-13 12:54:15,spec16,1007
2023-06-13 12:56:07,spec18,1012
2023-06-13 12:56:07,spec19,1013
2023-06-13 12:56:07,spec20,1013
2023-06-13 12:56:07,spec21,1010
2023-06-13 12:56:07,spec22,1006
2023-06-13 12:56:07,spec23,1002
2023-06-13 12:56:07,spec24,997
2023-06-13 12:56:07,spec25,990
2023-06-13 12:56:07,spec17,1009
2023-06-13 12:56:07,spec9,988
2023-06-13 12:56:07,spec1,989
2023-06-13 12:56:07,spec2,987
2023-06-13 12:56:07,spec3,987
2023-06-13 12:56:07,spec4,987
2023-06-13 12:56:07,spec5,987
2023-06-13 12:56:07,spec6,987
2023-06-13 12:56:07,spec7,987
2023-06-13 12:56:07,spec8,988
2023-06-13 12:56:07,spec10,989
2023-06-13 12:56:07,spec11,990
2023-06-13 12:56:07,spec12,993
2023-06-13 12:56:07,spec13,997
2023-06-13 12:56:07,spec14,1001
2023-06-13 12:56:07,spec15,1004
2023-06-13 12:56:07,spec16,1006
2023-06-13 12:57:59,spec14,999
2023-06-13 12:57:59,spec1,988
2023-06-13 12:57:59,spec2,987
2023-06-13 12:57:59,spec3,985
2023-06-13 12:57:59,spec4,984
2023-06-13 12:57:59,spec5,984
2023-06-13 12:57:59,spec6,984
2023-06-13 12:57:59,spec7,984
2023-06-13 12:57:59,spec8,985
2023-06-13 12:57:59,spec9,986
2023-06-13 12:57:59,spec10,988
2023-06-13 12:57:59,spec11,991
2023-06-13 12:57:59,spec12,993
2023-06-13 12:57:59,spec13,996
2023-06-13 12:57:59,spec15,1002
2023-06-13 12:57:59,spec16,1006
2023-06-13 12:57:59,spec17,1009
2023-06-13 12:57:59,spec18,1011
2023-06-13 12:57:59,spec19,1011
2023-06-13 12:57:59,spec20,1011
2023-06-13 12:57:59,spec21,1010
2023-06-13 12:57:59,spec22,1007
2023-06-13 12:57:59,spec23,1001
2023-06-13 12:57:59,spec24,994
2023-06-13 12:57:59,spec25,987
2023-06-13 12:59:50,spec14,997
2023-06-13 12:59:50,spec25,987
2023-06-13 12:59:50,spec24,994
2023-06-13 12:59:50,spec23,1000
2023-06-13 12:59:50,spec22,1005
2023-06-13 12:59:50,spec21,1009
2023-06-13 12:59:50,spec20,1010
2023-06-13 12:59:50,spec19,1010
2023-06-13 12:59:50,spec18,1009
2023-06-13 12:59:50,spec17,1008
2023-06-13 12:59:50,spec16,1006
2023-06-13 12:59:50,spec15,1002
2023-06-13 12:59:50,spec13,993
2023-06-13 12:59:50,spec12,990
2023-06-13 12:59:50,spec11,988
2023-06-13 12:59:50,spec10,987
2023-06-13 12:59:50,spec9,985
2023-06-13 12:59:50,spec8,983
2023-06-13 12:59:50,spec7,982
2023-06-13 12:59:50,spec6,983
2023-06-13 12:59:50,spec5,983
2023-06-13 12:59:50,spec4,984
2023-06-13 12:59:50,spec3,985
2023-06-13 12:59:50,spec2,985
2023-06-13 12:59:50,spec1,986
2023-06-13 13:01:42,spec18,1010
2023-06-13 13:01:42,spec19,1010
2023-06-13 13:01:42,spec20,1010
2023-06-13 13:01:42,spec21,1009
2023-06-13 13:01:42,spec22,1006
2023-06-13 13:01:42,spec23,999
2023-06-13 13:01:42,spec24,991
2023-06-13 13:01:42,spec25,985
2023-06-13 13:01:42,spec17,1008
2023-06-13 13:01:42,spec9,985
2023-06-13 13:01:42,spec1,986
2023-06-13 13:01:42,spec2,986
2023-06-13 13:01:42,spec3,985
2023-06-13 13:01:42,spec4,983
2023-06-13 13:01:42,spec5,982
2023-06-13 13:01:42,spec6,982
2023-06-13 13:01:42,spec7,983
2023-06-13 13:01:42,spec8,984
2023-06-13 13:01:42,spec10,986
2023-06-13 13:01:42,spec11,988
2023-06-13 13:01:42,spec12,990
2023-06-13 13:01:42,spec13,994
2023-06-13 13:01:42,spec14,997
2023-06-13 13:01:42,spec15,1001
2023-06-13 13:01:42,spec16,1005
2023-06-13 13:03:34,spec16,1003
2023-06-13 13:03:34,spec25,986
2023-06-13 13:03:34,spec24,992
2023-06-13 13:03:34,spec23,998
2023-06-13 13:03:34,spec22,1004
2023-06-13 13:03:34,spec21,1007
2023-06-13 13:03:34,spec20,1008
2023-06-13 13:03:34,spec19,1008
2023-06-13 13:03:34,spec18,1007
2023-06-13 13:03:34,spec17,1006
2023-06-13 13:03:34,spec15,1000
2023-06-13 13:03:34,spec14,995
2023-06-13 13:03:34,spec13,992
2023-06-13 13:03:34,spec12,989
2023-06-13 13:03:34,spec11,987
2023-06-13 13:03:34,spec10,985
2023-06-13 13:03:34,spec9,983
2023-06-13 13:03:34,spec8,982
2023-06-13 13:03:34,spec7,981
2023-06-13 13:03:34,spec6,981
2023-06-13 13:03:34,spec5,981
2023-06-13 13:03:34,spec4,981
2023-06-13 13:03:34,spec3,982
2023-06-13 13:03:34,spec2,983
2023-06-13 13:03:34,spec1,985
2023-06-13 13:05:25,spec11,989
2023-06-13 13:05:25,spec21,1007
2023-06-13 13:05:25,spec20,1010
2023-06-13 13:05:25,spec19,1012
2023-06-13 13:05:25,spec18,1011
2023-06-13 13:05:25,spec17,1009
2023-06-13 13:05:25,spec16,1006
2023-06-13 13:05:25,spec15,1002
2023-06-13 13:05:25,spec14,998
2023-06-13 13:05:25,spec13,994
2023-06-13 13:05:25,spec12,992
2023-06-13 13:05:25,spec22,1004
2023-06-13 13:05:25,spec10,987
2023-06-13 13:05:25,spec9,985
2023-06-13 13:05:25,spec8,984
2023-06-13 13:05:25,spec7,983
2023-06-13 13:05:25,spec6,983
2023-06-13 13:05:25,spec5,983
2023-06-13 13:05:25,spec4,984
2023-06-13 13:05:25,spec3,985
2023-06-13 13:05:25,spec2,987
2023-06-13 13:05:25,spec1,988
2023-06-13 13:05:25,spec25,987
2023-06-13 13:05:25,spec24,994
2023-06-13 13:05:25,spec23,1000
2023-06-13 13:07:17,spec18,1009
2023-06-13 13:07:17,spec19,1010
2023-06-13 13:07:17,spec20,1009
2023-06-13 13:07:17,spec21,1007
2023-06-13 13:07:17,spec22,1002
2023-06-13 13:07:17,spec23,996
2023-06-13 13:07:17,spec24,990
2023-06-13 13:07:17,spec25,985
2023-06-13 13:07:17,spec17,1007
2023-06-13 13:07:17,spec9,983
2023-06-13 13:07:17,spec1,985
2023-06-13 13:07:17,spec2,983
2023-06-13 13:07:17,spec3,981
2023-06-13 13:07:17,spec4,981
2023-06-13 13:07:17,spec5,982
2023-06-13 13:07:17,spec6,982
2023-06-13 13:07:17,spec7,982
2023-06-13 13:07:17,spec8,982
2023-06-13 13:07:17,spec10,985
2023-06-13 13:07:17,spec11,986
2023-06-13 13:07:17,spec12,989
2023-06-13 13:07:17,spec13,992
2023-06-13 13:07:17,spec14,996
2023-06-13 13:07:17,spec15,1000
2023-06-13 13:07:17,spec16,1004
2023-06-13 13:09:09,spec16,1002
2023-06-13 13:09:09,spec17,1005
2023-06-13 13:09:09,spec18,1007
2023-06-13 13:09:09,spec19,1009
2023-06-13 13:09:09,spec20,1008
2023-06-13 13:09:09,spec21,1006
2023-06-13 13:09:09,spec22,1003
2023-06-13 13:09:09,spec23,997
2023-06-13 13:09:09,spec24,991
2023-06-13 13:09:09,spec25,984
2023-06-13 13:09:09,spec15,998
2023-06-13 13:09:09,spec14,994
2023-06-13 13:09:09,spec13,990
2023-06-13 13:09:09,spec12,987
2023-06-13 13:09:09,spec11,986
2023-06-13 13:09:09,spec10,984
2023-06-13 13:09:09,spec9,983
2023-06-13 13:09:09,spec8,982
2023-06-13 13:09:09,spec7,981
2023-06-13 13:09:09,spec6,981
2023-06-13 13:09:09,spec5,981
2023-06-13 13:09:09,spec4,980
2023-06-13 13:09:09,spec3,980
2023-06-13 13:09:09,spec2,982
2023-06-13 13:09:09,spec1,984
2023-06-13 13:11:00,spec16,1003
2023-06-13 13:11:00,spec1,985
2023-06-13 13:11:00,spec2,983
2023-06-13 13:11:00,spec3,982
2023-06-13 13:11:00,spec4,981
2023-06-13 13:11:00,spec5,981
2023-06-13 13:11:00,spec6,980
2023-06-13 13:11:00,spec7,981
2023-06-13 13:11:00,spec8,982
2023-06-13 13:11:00,spec9,984
2023-06-13 13:11:00,spec10,985
2023-06-13 13:11:00,spec11,987
2023-06-13 13:11:00,spec12,990
2023-06-13 13:11:00,spec13,992
2023-06-13 13:11:00,spec14,996
2023-06-13 13:11:00,spec15,1000
2023-06-13 13:11:00,spec17,1005
2023-06-13 13:11:00,spec18,1007
2023-06-13 13:11:00,spec19,1009
2023-06-13 13:11:00,spec20,1009
2023-06-13 13:11:00,spec21,1007
2023-06-13 13:11:00,spec22,1003
2023-06-13 13:11:00,spec23,997
2023-06-13 13:11:00,spec24,990
2023-06-13 13:11:00,spec25,983
2023-06-13 13:12:52,spec15,999
2023-06-13 13:12:52,spec25,983
2023-06-13 13:12:52,spec24,989
2023-06-13 13:12:52,spec23,996
2023-06-13 13:12:52,spec22,1002
2023-06-13 13:12:52,spec21,1006
2023-06-13 13:12:52,spec20,1009
2023-06-13 13:12:52,spec19,1008
2023-06-13 13:12:52,spec18,1006
2023-06-13 13:12:52,spec17,1004
2023-06-13 13:12:52,spec16,1002
2023-06-13 13:12:52,spec14,996
2023-06-13 13:12:52,spec13,992
2023-06-13 13:12:52,spec12,989
2023-06-13 13:12:52,spec11,986
2023-06-13 13:12:52,spec10,984
2023-06-13 13:12:52,spec9,983
2023-06-13 13:12:52,spec8,982
2023-06-13 13:12:52,spec7,982
2023-06-13 13:12:52,spec6,981
2023-06-13 13:12:52,spec5,980
2023-06-13 13:12:52,spec4,981
2023-06-13 13:12:52,spec3,983
2023-06-13 13:12:52,spec2,983
2023-06-13 13:12:52,spec1,984
2023-06-13 13:14:44,spec18,1008
2023-06-13 13:14:44,spec19,1008
2023-06-13 13:14:44,spec20,1007
2023-06-13 13:14:44,spec21,1006
2023-06-13 13:14:44,spec22,1002
2023-06-13 13:14:44,spec23,996
2023-06-13 13:14:44,spec24,990
2023-06-13 13:14:44,spec25,985
2023-06-13 13:14:44,spec17,1007
2023-06-13 13:14:44,spec9,983
2023-06-13 13:14:44,spec1,986
2023-06-13 13:14:44,spec2,984
2023-06-13 13:14:44,spec3,982
2023-06-13 13:14:44,spec4,982
2023-06-13 13:14:44,spec5,982
2023-06-13 13:14:44,spec6,981
2023-06-13 13:14:44,spec7,980
2023-06-13 13:14:44,spec8,981
2023-06-13 13:14:44,spec10,984
2023-06-13 13:14:44,spec11,987
2023-06-13 13:14:44,spec12,989
2023-06-13 13:14:44,spec13,992
2023-06-13 13:14:44,spec14,995
2023-06-13 13:14:44,spec15,999
2023-06-13 13:14:44,spec16,1003
2023-06-13 13:16:35,spec21,1006
2023-06-13 13:16:35,spec22,1003
2023-06-13 13:16:35,spec23,997
2023-06-13 13:16:35,spec24,991
2023-06-13 13:16:35,spec25,984
2023-06-13 13:16:35,spec20,1008
2023-06-13 13:16:35,spec10,985
2023-06-13 13:16:35,spec1,985
2023-06-13 13:16:35,spec2,983
2023-06-13 13:16:35,spec3,982
2023-06-13 13:16:35,spec4,981
2023-06-13 13:16:35,spec5,981
2023-06-13 13:16:35,spec6,982
2023-06-13 13:16:35,spec7,983
2023-06-13 13:16:35,spec8,983
2023-06-13 13:16:35,spec9,983
2023-06-13 13:16:35,spec11,987
2023-06-13 13:16:35,spec12,990
2023-06-13 13:16:35,spec13,993
2023-06-13 13:16:35,spec14,995
2023-06-13 13:16:35,spec15,998
2023-06-13 13:16:35,spec16,1001
2023-06-13 13:16:35,spec17,1004
2023-06-13 13:16:35,spec18,1007
2023-06-13 13:16:35,spec19,1008
2023-06-13 13:18:27,spec12,989
2023-06-13 13:18:27,spec23,997
2023-06-13 13:18:27,spec22,1003
2023-06-13 13:18:27,spec21,1006
2023-06-13 13:18:27,spec20,1008
2023-06-13 13:18:27,spec19,1009
2023-06-13 13:18:27,spec18,1008
2023-06-13 13:18:27,spec17,1006
2023-06-13 13:18:27,spec16,1004
2023-06-13 13:18:27,spec15,1001
2023-06-13 13:18:27,spec14,996
2023-06-13 13:18:27,spec13,992
2023-06-13 13:18:27,spec24,991
2023-06-13 13:18:27,spec11,987
2023-06-13 13:18:27,spec10,985
2023-06-13 13:18:27,spec9,983
2023-06-13 13:18:27,spec8,982
2023-06-13 13:18:27,spec7,982
2023-06-13 13:18:27,spec6,981
2023-06-13 13:18:27,spec5,980
2023-06-13 13:18:27,spec4,980
2023-06-13 13:18:27,spec3,981
2023-06-13 13:18:27,spec2,983
2023-06-13 13:18:27,spec1,985
2023-06-13 13:18:27,spec25,984
2023-06-13 13:20:19,spec18,1008
2023-06-13 13:20:19,spec19,1008
2023-06-13 13:20:19,spec20,1007
2023-06-13 13:20:19,spec21,1005
2023-06-13 13:20:19,spec22,1001
2023-06-13 13:20:19,spec23,997
2023-06-13 13:20:19,spec24,992
2023-06-13 13:20:19,spec25,985
2023-06-13 13:20:19,spec17,1005
2023-06-13 13:20:19,spec9,983
2023-06-13 13:20:19,spec1,983
2023-06-13 13:20:19,spec2,984
2023-06-13 13:20:19,spec3,984
2023-06-13 13:20:19,spec4,982
2023-06-13 13:20:19,spec5,980
2023-06-13 13:20:19,spec6,979
2023-06-13 13:20:19,spec7,979
2023-06-13 13:20:19,spec8,981
2023-06-13 13:20:19,spec10,984
2023-06-13 13:20:19,spec11,985
2023-06-13 13:20:19,spec12,987
2023-06-13 13:20:19,spec13,991
2023-06-13 13:20:19,spec14,994
2023-06-13 13:20:19,spec15,997
2023-06-13 13:20:19,spec16,1001
2023-06-13 13:22:10,spec16,1004
2023-06-13 13:22:10,spec1,983
2023-06-13 13:22:10,spec2,983
2023-06-13 13:22:10,spec3,982
2023-06-13 13:22:10,spec4,981
2023-06-13 13:22:10,spec5,980
2023-06-13 13:22:10,spec6,980
2023-06-13 13:22:10,spec7,981
2023-06-13 13:22:10,spec8,983
2023-06-13 13:22:10,spec9,984
2023-06-13 13:22:10,spec10,985
2023-06-13 13:22:10,spec11,987
2023-06-13 13:22:10,spec12,988
2023-06-13 13:22:10,spec13,990
2023-06-13 13:22:10,spec14,994
2023-06-13 13:22:10,spec15,999
2023-06-13 13:22:10,spec17,1007
2023-06-13 13:22:10,spec18,1008
